"Date","BTC_Price","BTC_Return","BTC_Normalized","BTC_Volatility","ETH_Price","ETH_Return","ETH_Normalized","ETH_Volatility","Gold_Price","Gold_Return","Gold_Normalized","Gold_Volatility","Oil_Price","Oil_Return","Oil_Normalized","Oil_Volatility","Rolling_Corr_BTC_Gold_90d","Rolling_Corr_BTC_Oil_90d","Rolling_Corr_ETH_Gold_90d","Rolling_Corr_ETH_Oil_90d","Rolling_Corr_BTC_ETH_90d","Rolling_Corr_BTC_Gold_30d","Rolling_Corr_BTC_Oil_30d","Rolling_Corr_ETH_Gold_30d","Rolling_Corr_ETH_Oil_30d","Rolling_Corr_BTC_Gold_60d","Rolling_Corr_BTC_Oil_60d","Rolling_Corr_ETH_Gold_60d","Rolling_Corr_ETH_Oil_60d","Rolling_Corr_BTC_Gold_180d","Rolling_Corr_BTC_Oil_180d","Rolling_Corr_ETH_Gold_180d","Rolling_Corr_ETH_Oil_180d","Rolling_Corr_BTC_Gold_Spearman","Rolling_Corr_BTC_Oil_Spearman","BTC_Gold_Regime","BTC_Oil_Regime"
2020-01-16,8723.7861328125,-0.0094947463248598,121.160762912845,NA,164.391006469727,-0.0111287005785865,125.679274028726,NA,1549,-0.00199927551057488,101.607084289931,NA,58.5200004577637,0.0122067891246349,95.6521741841393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-17,8929.0380859375,0.0232553387156411,124.011415467982,NA,170.77995300293,0.0381281273349892,130.563714968317,NA,1558.80004882812,0.00630676437185773,102.249921208798,NA,58.5400009155273,0.000341712928816129,95.6848653539069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-18,8942.80859375,0.001541028275863,124.202667890595,NA,175.365676879883,0.0264974726652669,134.06956641438,NA,1558.80004882812,0,102.249921208798,NA,58.5400009155273,0,95.6848653539069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-19,8706.2451171875,-0.0268091025161983,120.917143594003,NA,166.969848632812,-0.0490601269467223,127.650835720885,NA,1558.80004882812,0,102.249921208798,NA,58.5400009155273,0,95.6848653539069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-20,8657.642578125,-0.00559813180609936,120.242124671868,NA,167.120513916016,0.000901943368066149,127.7660214833,NA,1558.80004882812,0,102.249921208798,NA,58.5400009155273,0,95.6848653539069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-21,8745.89453125,0.0101419279340558,121.467816568297,NA,169.697158813477,0.0153002373173798,129.735903334485,NA,1556.40002441406,-0.0015408479920902,102.092490942214,NA,58.3400001525879,-0.00342232984801694,95.3579598914326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-22,8680.8759765625,-0.00746195129476668,120.564802949039,NA,168.294158935547,-0.00830203536353391,128.663289875225,NA,1555.30004882812,-0.000706993351458962,102.020337738807,NA,56.7400016784668,-0.0278085080926438,92.7427286620438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-23,8406.515625,-0.0321153677231969,116.754334764437,NA,162.928558349609,-0.0324015819342502,124.561211538641,NA,1564.59997558594,0.00596170020177667,102.630369011869,NA,55.5900001525879,-0.0204761272521665,90.8630269292186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-24,8445.4345703125,0.0046189330082953,117.294862585046,NA,163.051177978516,0.000752314460227055,124.654955997499,NA,1571.09997558594,0.00414581076712839,103.056738313279,NA,54.189998626709,-0.0255069674743842,88.5746949271011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-25,8367.84765625,-0.00922930618240869,116.217292645028,NA,161.283935546875,-0.0108977403175121,123.303873899937,NA,1571.09997558594,0,103.056738313279,NA,54.189998626709,0,88.5746949271011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-26,8596.830078125,0.0269968381027716,119.397527064537,NA,168.077102661133,0.0412564319943591,128.497347251127,NA,1571.09997558594,0,103.056738313279,NA,54.189998626709,0,88.5746949271011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-27,8909.8193359375,0.035760424982362,123.74449484696,NA,170.930892944336,0.0168365214577371,130.679110710853,NA,1576.80004882812,0.00362151239101838,103.430636197318,NA,53.1399993896484,-0.0195664353899354,86.8584490431145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-28,9358.58984375,0.0491406566935488,129.977267667334,NA,176.370315551758,0.0313265102373883,134.837627037974,NA,1569.19995117188,-0.00483160358627277,102.932105685266,NA,53.4799995422363,0.00637781482827293,87.41418645876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-29,9316.6298828125,-0.00449365867281415,129.394504541143,NA,175.050338745117,-0.0075122676948256,133.828485903334,NA,1569.80004882812,0.00038234957856087,102.971469257338,NA,53.3300018310547,-0.00280868472728013,87.1690120383066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-30,9508.9931640625,0.0204370369180804,132.066152098504,0.0281840449138108,184.690475463867,0.0536077357410143,141.19850820789,0.0362539646853123,1583.5,0.00868933318130605,103.870121351263,NA,52.1399993896484,-0.0225666621475908,85.2239279659457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-01-31,9350.529296875,-0.0168050486759412,129.865318337765,0.0281100339309376,180.160171508789,-0.0248350213420307,137.735026084197,0.0362491499097508,1582.90002441406,-0.000378963863374437,103.830765786426,NA,51.560001373291,-0.011186192093541,84.2759089834935,NA,NA,NA,NA,NA,NA,0.30178125982744,0.273796881526714,0.250409281105732,0.285815949344515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-01,9392.875,0.00451847215164314,130.453438864633,0.027147448035249,183.673950195312,0.0193158790030621,140.421360111242,0.0355966473646868,1582.90002441406,0,103.830765786426,NA,51.560001373291,0,84.2759089834935,NA,NA,NA,NA,NA,NA,0.301632206484991,0.300946245027847,0.244157169167161,0.308484515922034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-02,9344.365234375,-0.00517791023652592,129.779708431267,0.0261775726840223,188.617538452148,0.0265591827948377,144.200803990555,0.0349236912047208,1582.90002441406,0,103.830765786426,NA,51.560001373291,0,84.2759089834935,NA,NA,NA,NA,NA,NA,0.18632072697372,0.188777035873743,0.154766293925001,0.249545341136256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-03,9293.521484375,-0.00545597007771548,129.073562333052,0.0262919765838388,189.86506652832,0.00659228497002662,145.154557035267,0.0349240446551191,1577.19995117188,-0.00360753107058542,103.456867902386,NA,50.1100006103516,-0.0285256035539314,81.9058521745583,NA,NA,NA,NA,NA,NA,0.199756836500738,0.20742005017607,0.156146741801693,0.249602994355912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-04,9180.962890625,-0.012185453649078,127.510286378836,0.0265066624275277,189.250595092773,-0.00324160690693898,144.684784840368,0.0350236347632512,1550.40002441406,-0.0171381141612903,101.698919279374,NA,49.6100006103516,-0.010028162535916,81.0885916359739,NA,NA,NA,NA,NA,NA,0.240084884393216,0.216636989311042,0.170297185402615,0.253912193091245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-05,9613.423828125,0.0460283479927526,133.516542873413,0.0264484069395229,204.230239868164,0.0761759474362584,156.136937369929,0.0360427327789264,1557.80004882812,0.00476162294668381,102.184325931658,NA,50.75,0.0227191793059442,82.9519446663137,NA,NA,NA,NA,NA,NA,0.191280188805707,0.269071664902425,0.139967164598063,0.327230718234982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-06,9729.8017578125,0.0120330844939431,135.132863875841,0.0252323276767492,212.339080810547,0.0389364504907377,162.336262167182,0.036233145622648,1565.09997558594,0.00467510326728693,102.663166650439,NA,50.9500007629395,0.0039331567211156,83.2788501287882,NA,NA,NA,NA,NA,NA,0.163628815151251,0.292889224418475,0.174427291075763,0.339498986423994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-07,9795.943359375,0.00677483539277191,136.051474990738,0.0250468754978156,222.726058959961,0.0477581464387749,170.27725541982,0.0363385275916663,1568.59997558594,0.00223378211691472,102.892750120429,NA,50.3199996948242,-0.0124421683155291,82.2491001043149,NA,NA,NA,NA,NA,NA,0.131511693608422,0.272698741139133,0.143714846227223,0.287103518600568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-08,9865.119140625,0.00703685944746013,137.01222646994,0.0243262735157575,223.146514892578,0.00188599201611783,170.598699989734,0.0359459404138152,1568.59997558594,0,102.892750120429,NA,50.3199996948242,0,82.2491001043149,NA,NA,NA,NA,NA,NA,0.0993085016782529,0.298829538323348,0.122599540454137,0.296010895565897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-09,10116.673828125,0.025179720219251,140.505956988753,0.023973343260918,228.578567504883,0.0240514183445386,174.751581850252,0.0357948853502278,1568.59997558594,0,102.892750120429,NA,50.3199996948242,0,82.2491001043149,NA,NA,NA,NA,NA,NA,0.0704217995138258,0.325597366383558,0.110034277772345,0.305517240901882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-10,9856.611328125,-0.026042505869956,136.894065268195,0.024376767584933,223.522705078125,-0.0223669939084052,170.886302763338,0.0362291503555947,1574.69995117188,0.00388126070414607,103.292879709536,NA,49.5699996948242,-0.0150168004514626,81.0232092964383,NA,NA,NA,NA,NA,NA,0.0317179475663831,0.369599184656862,0.0796880935311543,0.337632913771875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-11,10208.236328125,0.0350524467462705,141.777627589718,0.0248242702260347,235.851196289062,0.0536880843524576,180.311610500872,0.0369066165232274,1565.59997558594,-0.00579562543066992,102.695964289009,NA,49.939998626709,0.00743645147678729,81.6279803491339,NA,NA,NA,NA,NA,NA,-0.0166046056312933,0.390981506086811,0.032456135968862,0.362234801476061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-12,10326.0546875,0.0114754049400521,143.413954075683,0.0247070600710522,265.406127929688,0.118060129079843,202.906778158335,0.0409400150082571,1567.40002441406,0.00114908970710914,102.814038990755,NA,51.1699981689453,0.0243311296804376,83.6384405258271,NA,NA,NA,NA,NA,NA,-0.0403954847452596,0.359226540220572,0.0132474232178355,0.466801512292322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-13,10214.3798828125,-0.0108737626421842,141.862952672383,0.0207561621036312,268.099243164062,0.0100960112339958,204.965703246759,0.0341117998540871,1575.09997558594,0.0049005356127676,103.319119421839,0.00653575487549974,51.4199981689453,0.00487377919472065,84.0470707951193,0.0174085298319481,NA,NA,NA,NA,NA,0.0399437403599856,0.343649766221457,0.122781618845853,0.489718194894084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-14,10312.1162109375,0.00952301516070087,143.220368810244,0.0207270091481938,284.217498779297,0.0583825635503947,217.288340037143,0.0348541402623685,1582.69995117188,0.00481347168040092,103.817641926657,0.00645727389165435,52.0499992370605,0.0121776141751919,85.0768208195924,0.0174244718785846,NA,NA,NA,NA,NA,0.0614592333574767,0.341822877922733,0.175072097848381,0.51272412921506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-15,9889.4248046875,-0.0418535503992423,137.349796964687,0.0223032994154743,264.728576660156,-0.0710347237502535,202.388780528776,0.038135002556588,1582.69995117188,0,103.817641926657,0.00645727389165435,52.0499992370605,0,85.0768208195924,0.0174244718785846,NA,NA,NA,NA,NA,0.0553541437705268,0.331279391540486,0.157964565587423,0.487650216167774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-16,9934.43359375,0.0045408785208565,137.974903900778,0.0220111890690953,259.894714355469,-0.0184284578601313,198.693223708156,0.0383943960111488,1582.69995117188,0,103.817641926657,0.00645727389165435,52.0499992370605,0,85.0768208195924,0.0174244718785846,NA,NA,NA,NA,NA,0.0197945444969196,0.326343654886904,0.139149368903877,0.468979592273153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-17,9690.142578125,-0.0248977234415797,134.58205527115,0.0226156544500812,266.363433837891,0.0245850646603021,203.638652207591,0.0383745074808074,1582.69995117188,0,103.817641926657,0.00645727389165435,52.0499992370605,0,85.0768208195924,0.0174244718785846,NA,NA,NA,NA,NA,0.0237106149308244,0.305721726485002,0.139410978445181,0.468715387757643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-18,10141.99609375,0.0455756924777511,140.857646607813,0.023214907940927,281.944580078125,0.0568488582020876,215.550661204073,0.0372342261743527,1600,0.0108714107397887,104.952443424073,0.00610583991004469,52.0499992370605,0,85.0768208195924,0.0161284424212656,NA,NA,NA,NA,NA,0.141909746470334,0.329567872511249,0.202687897081061,0.512022171226604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-19,9633.38671875,-0.0514499840432894,133.793798530675,0.0253535755460169,259.763977050781,-0.0819370889196822,198.59327317014,0.0413490800175519,1607.5,0.0046765478839017,105.444408002624,0.00586056100237826,53.2900009155273,0.0235439330856284,87.103629698771,0.0169470262002719,NA,NA,NA,NA,NA,0.0698379925148539,0.140991375408192,0.117727801789629,0.278672287040081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-20,9608.4755859375,-0.0025892656683304,133.447818951323,0.0253461501171846,257.949462890625,-0.00700975269361948,197.20605116049,0.0415381397862674,1616.59997558594,0.0056449860858665,106.041323423151,0.00590563770616984,53.7799987792969,0.00915291465384538,87.9045415348701,0.0171484354429927,NA,NA,NA,NA,NA,0.0669676273013043,0.132828651405362,0.100836176931004,0.259123183216676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-21,9686.44140625,0.00808153200971162,134.53065135074,0.0252808366337256,265.600616455078,0.0292300531244134,203.055467415751,0.0414095795887588,1644.59997558594,0.0171720154941708,107.877991183072,0.00629445209448238,53.3800010681152,-0.00746546415660232,87.2507368451243,0.0148654297729199,NA,NA,NA,NA,NA,0.06979135373829,0.110563617472797,0.113293529394748,0.234340473666472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-22,9663.181640625,-0.00240415813497385,134.207606871497,0.0243978228964946,262.331726074219,-0.0123839056414496,200.556353998488,0.0407723179344795,1644.59997558594,0,107.877991183072,0.00629445209448238,53.3800010681152,0,87.2507368451243,0.0148654297729199,NA,NA,NA,NA,NA,0.112969053000022,0.0440022670854349,0.152629218788928,0.185146115551741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-23,9924.515625,0.0266850654757906,137.837157669726,0.0247274401708279,273.754150390625,0.0426206093114319,209.288960645059,0.0409529341050473,1644.59997558594,0,107.877991183072,0.00629445209448238,53.3800010681152,0,87.2507368451243,0.0148654297729199,NA,NA,NA,NA,NA,0.103579051423216,0.0474805512249916,0.152107980279199,0.171626610376967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-24,9650.1748046875,-0.0280319921936556,134.026960745918,0.0253411650755461,265.216430664062,-0.0316842301207032,202.761751887488,0.0416164448128748,1672.40002441406,0.0167625563888167,109.70154309046,0.00676811018619228,51.4300003051758,-0.0372144982653957,84.0634194976048,0.0160611616961386,NA,NA,NA,NA,NA,-0.0197956747544947,0.158210849631918,0.0341845321277225,0.253903801498306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-25,9341.705078125,-0.0324872375384526,129.742762711162,0.0258624506376458,247.817596435547,-0.0678532348296805,189.460094444393,0.0440802533553383,1646.90002441406,-0.0153649873762136,108.028863523389,0.00750582173306029,49.9000015258789,-0.0302006323844259,81.5626042448015,0.0167033425290058,NA,NA,NA,NA,NA,0.107047831923186,0.231190741643239,0.189970063869169,0.342668900300768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-26,8820.5224609375,-0.0574076879254886,122.504290498067,0.0273172532884561,225.680267333984,-0.093573726045646,172.535789945218,0.0481639274405,1640,-0.00419850588617088,107.576254509675,0.00745284013191066,48.7299995422363,-0.0237261858746716,79.6502113422085,0.0169188871038483,NA,NA,NA,NA,NA,0.145189163042765,0.366880894969267,0.229755425204969,0.418047286300481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-27,8784.494140625,-0.00409296638844836,122.003909274929,0.025671987581304,226.753387451172,0.00474377676480575,173.356205612535,0.0479882062150136,1640,0,107.576254509675,0.00738205545838735,47.0900001525879,-0.0342341799657273,76.9695977732843,0.0176073876944532,NA,NA,NA,NA,NA,0.21637962945556,0.333220117004337,0.248199286667783,0.390822119183728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-28,8672.455078125,-0.0128362177683368,120.447848857826,0.0257437798411246,226.760498046875,3.13577860833192e-05,173.36164176458,0.0479218007702234,1564.09997558594,-0.0473856787470632,102.597571373299,0.0116114657503123,44.7599983215332,-0.0507458215513434,73.1611606705836,0.0193286820496184,NA,NA,NA,NA,NA,0.194100750413699,0.329910893327831,0.180240250119469,0.362838089660835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-02-29,8599.5087890625,-0.00844683596417184,119.434730482396,0.0253984959605529,219.848510742188,-0.0309556641833648,168.077328679552,0.0476711749393145,1564.09997558594,0,102.597571373299,0.0116114657503123,44.7599983215332,0,73.1611606705836,0.0193286820496184,NA,NA,NA,NA,NA,0.173579292673449,0.367006368748135,0.155869909678268,0.393493807761989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-03-01,8562.4541015625,-0.00431824090480326,118.920094504548,0.0252724147866896,218.970596313477,-0.00400126423798497,167.406150551082,0.0473601102477448,1564.09997558594,0,102.597571373299,0.0116114657503123,44.7599983215332,0,73.1611606705836,0.0193286820496184,NA,NA,NA,NA,NA,0.174426247996661,0.362155752137986,0.1566763769017,0.386454193655287,0.213769346115666,0.30197678040803,0.17983617738891,0.345731682090833,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-03-02,8869.669921875,0.0352507395901505,123.186877596347,0.0261911143152708,230.569778442383,0.051616085661883,176.273891071645,0.0480239389263489,1592.30004882812,0.0178689794563507,104.447362992989,0.0120371575831017,46.75,0.0434994097902304,76.4138603576388,0.0212364634309858,NA,NA,NA,NA,NA,0.237042414434303,0.430008984335097,0.196956040894481,0.416567684563599,0.244125295227784,0.343398869906312,0.205614285304078,0.373293283842595,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-03-03,8787.7861328125,-0.00927476481175482,122.04963028171,0.0262194037601282,224.479629516602,-0.0267685771098307,171.617885173537,0.0482834491058901,1642.09997558594,0.0307963531026765,107.714002990222,0.0131903029169598,47.1800003051758,0.0091558247131629,77.1167049196376,0.0214087530672156,NA,NA,NA,NA,NA,0.191541581009119,0.421725792989052,0.122582140135785,0.394997550606849,0.161495123531957,0.293667401875517,0.120539801026924,0.337906355631337,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
2020-03-04,8755.24609375,-0.003709743670397,121.597696236331,0.0262135125390627,224.517974853516,0.000170804194205232,171.647200731664,0.0482940580037224,1641.09997558594,-0.000609161821269133,107.648407713082,0.0131834183021145,46.7799987792969,-0.00851434538637719,76.4628939946889,0.0213980237096068,NA,NA,NA,NA,NA,0.190604910211101,0.428484924458401,0.123620193797145,0.408187677011278,0.162537354186573,0.293519477680129,0.120962133135512,0.338855973756387,NA,NA,NA,NA,NA,NA,"High Negative","High Negative"
